,geo_A_id,geo_B_id,task_id,winner_side,winner_ID,loser_ID
3783,2637,2816,257452,A,2637,2816
3784,650,287,256477,B,287,650
3785,604,1836,256943,A,604,1836
3786,2638,4198,256480,B,4198,2638
3787,2639,91,257051,A,2639,91
3788,2640,179,256483,A,2640,179
3789,2641,2745,256944,B,2745,2641
3790,2642,4462,256484,A,2642,4462
3791,1335,2494,257624,A,1335,2494
3792,1101,3608,256485,A,1101,3608
3793,2643,4386,256948,A,2643,4386
3794,2644,4571,256486,B,4571,2644
3795,2645,1326,257055,B,1326,2645
3796,934,4643,256487,A,934,4643
3797,2646,1371,256953,B,1371,2646
3798,2647,2431,256491,B,2431,2647
3799,1274,2525,257455,A,1274,2525
3800,2648,3010,256493,B,3010,2648
3801,1041,2688,256956,B,2688,1041
3802,2649,2613,256495,A,2649,2613
3803,2650,4041,257060,A,2650,4041
3804,1197,941,256534,B,941,1197
3805,2297,2484,256957,B,2484,2297
3806,2651,3323,256535,B,3323,2651
3807,2652,3205,264251,B,3205,2652
3808,770,2082,256536,A,770,2082
3809,909,3662,256966,A,909,3662
3810,478,1877,256537,B,1877,478
3811,2653,852,257066,B,852,2653
3812,1609,831,256538,A,1609,831
3813,2654,331,256967,B,331,2654
3814,1775,1065,256539,A,1775,1065
3815,2655,4515,257460,B,4515,2655
3816,2656,4519,256540,B,4519,2656
3817,1231,134,256972,A,1231,134
3818,1498,2508,256541,B,2508,1498
3819,1602,1823,257072,A,1602,1823
3820,2513,3365,256542,B,3365,2513
3821,2657,1828,256974,B,1828,2657
3822,538,2426,256543,A,538,2426
3823,1397,1817,257625,B,1817,1397
3824,1246,89,256544,A,1246,89
3825,1147,3901,256976,B,3901,1147
3826,826,2747,256545,B,2747,826
3827,2658,1566,257080,A,2658,1566
3828,555,839,256546,B,839,555
3829,2659,1954,256978,B,1954,2659
3830,2660,4273,256547,B,4273,2660
3831,2661,3311,257464,B,3311,2661
3832,2662,4615,256548,B,4615,2662
3833,1867,1347,256981,B,1347,1867
3834,795,2875,256549,A,795,2875
3835,1662,1365,263772,A,1662,1365
3836,1921,4098,256550,B,4098,1921
3837,1727,4000,256984,B,4000,1727
3838,35,3242,256551,A,35,3242
3839,627,932,257466,B,932,627
3840,2663,1749,256552,A,2663,1749
3841,1354,2847,256988,B,2847,1354
3842,233,2108,256553,B,2108,233
3843,2664,4402,257626,B,4402,2664
3844,2665,419,256554,A,2665,419
3845,1466,1707,256991,A,1466,1707
3846,337,3951,256555,A,337,3951
3847,1026,4266,257473,B,4266,1026
3848,451,4479,256556,A,451,4479
3849,1038,3180,256996,A,1038,3180
3850,569,494,256557,A,569,494
3851,1859,2029,263777,A,1859,2029
3852,2666,2088,256558,B,2088,2666
3853,2667,3352,256999,A,2667,3352
3854,817,4127,256559,A,817,4127
3855,2359,4782,257475,A,2359,4782
3856,2179,2403,256560,A,2179,2403
3857,2107,1045,257001,B,1045,2107
3858,2668,1554,256561,B,1554,2668
3859,2168,2247,257628,B,2247,2168
3860,1750,1622,256562,B,1622,1750
3861,2003,691,257003,A,2003,691
3862,299,1517,256563,A,299,1517
3863,164,3684,257476,A,164,3684
3864,2669,3273,257009,A,2669,3273
3865,2670,1001,263775,A,2670,1001
3866,2671,3883,257012,A,2671,3883
3867,2672,62,257477,A,2672,62
3868,2673,4118,257014,B,4118,2673
3869,614,1461,257630,A,614,1461
3870,1399,1760,257017,A,1399,1760
3871,2674,3321,257480,A,2674,3321
3872,1053,2181,257021,B,2181,1053
3873,1891,3089,265316,A,1891,3089
3874,2602,4085,257481,A,2602,4085
3875,2435,242,257023,A,2435,242
3876,413,3885,257633,A,413,3885
3877,2675,3854,257028,A,2675,3854
3878,2484,1798,257482,B,1798,2484
3879,2676,1987,263776,B,1987,2676
3880,2317,1669,257483,A,2317,1669
3881,2677,4374,257029,A,2677,4374
3882,1954,2457,257634,B,2457,1954
3883,2678,2953,257032,B,2953,2678
3884,2679,3792,257488,A,2679,3792
3885,1092,483,257037,B,483,1092
3886,2680,4410,263778,B,4410,2680
3887,1092,1497,257039,A,1092,1497
3888,1573,4313,257491,A,1573,4313
3889,2556,1529,257047,A,2556,1529
3890,2681,4530,257637,B,4530,2681
3891,2682,2019,257495,B,2019,2682
3892,2683,1198,257059,B,1198,2683
3893,2633,2237,263783,B,2237,2633
3894,397,2366,257497,B,2366,397
3895,2684,4369,257641,A,2684,4369
3896,2230,2171,257498,B,2171,2230
3897,1890,2067,257061,B,2067,1890
3898,1602,294,263779,B,294,1602
3899,2124,1620,257503,B,1620,2124
3900,2561,4294,257065,B,4294,2561
3901,526,3853,257644,B,3853,526
3902,2685,168,257071,A,2685,168
3903,1215,4325,257509,A,1215,4325
3904,2686,2110,264252,A,2686,2110
3905,1148,1220,257074,B,1220,1148
3906,333,4242,257512,B,4242,333
3907,2249,295,257647,B,295,2249
3908,498,4618,257077,B,4618,498
3909,905,137,257515,B,137,905
3910,2268,91,257079,A,2268,91
3911,2687,4435,263780,A,2687,4435
3912,2688,3686,257082,A,2688,3686
3913,2689,554,257516,A,2689,554
3914,2310,2071,257654,A,2310,2071
3915,502,3443,257085,B,3443,502
3916,487,398,257519,A,487,398
3917,2690,2598,257086,A,2690,2598
3918,2691,3887,266621,B,3887,2691
3919,528,2154,257089,A,528,2154
3920,2449,488,257523,B,488,2449
3921,1068,1566,257091,A,1068,1566
3922,1889,4028,257656,B,4028,1889
3923,741,2818,257095,A,741,2818
3924,1646,1847,257526,B,1847,1646
3925,2692,4418,257098,B,4418,2692
3926,2306,3809,263781,A,2306,3809
3927,2693,2451,257102,B,2451,2693
3928,2694,503,257528,A,2694,503
3929,135,1652,257104,B,1652,135
3930,2695,261,257657,B,261,2695
3931,2696,1878,257112,B,1878,2696
3932,905,482,257531,B,482,905
3933,2697,1313,257114,A,2697,1313
3934,2698,274,264255,A,2698,274
3935,2699,771,257117,A,2699,771
3936,2700,2187,257659,A,2700,2187
3937,2701,500,257119,A,2701,500
3938,797,2701,263782,B,2701,797
3939,2702,3830,257121,A,2702,3830
3940,1644,3683,257660,B,3683,1644
3941,102,4601,257125,A,102,4601
3942,2388,3849,263786,B,3849,2388
3943,2703,1636,257131,A,2703,1636
3944,2215,3316,257664,A,2215,3316
3945,2704,637,257132,B,637,2704
3946,2705,2326,263784,A,2705,2326
3947,2147,3438,257135,A,2147,3438
3948,1356,2796,257668,A,1356,2796
3949,1070,934,257136,B,934,1070
3950,2706,2374,265317,A,2706,2374
3951,2707,2326,257138,B,2326,2707
3952,320,1242,257671,B,1242,320
3953,2708,1386,257140,A,2708,1386
3954,2709,3300,263789,B,3300,2709
3955,2174,2418,257142,A,2174,2418
3956,1126,2385,257672,A,1126,2385
3957,2710,863,257144,A,2710,863
3958,2711,1788,263785,A,2711,1788
3959,2712,4297,257147,A,2712,4297
3960,2095,2354,257675,B,2354,2095
3961,2713,2226,257148,B,2226,2713
3962,2454,961,264256,B,961,2454
3963,1658,3763,257151,A,1658,3763
3964,904,392,257676,A,904,392
3965,1348,498,257154,A,1348,498
3966,2714,1622,263787,A,2714,1622
3967,246,4298,257155,B,4298,246
3968,1943,4011,257680,B,4011,1943
3969,2715,4789,257156,A,2715,4789
3970,1472,3970,263792,B,3970,1472
3971,2716,935,257159,A,2716,935
3972,2717,2689,257681,B,2689,2717
3973,46,766,267400,B,766,46
3974,1785,1299,257684,B,1299,1785
3975,2718,1739,263788,B,1739,2718
3976,333,2053,257687,B,2053,333
3977,2331,3920,263794,B,3920,2331
3978,2719,508,257691,B,508,2719
3979,2720,522,263790,B,522,2720
3980,152,2904,257692,A,152,2904
3981,2721,2540,264257,A,2721,2540
3982,2722,1590,257697,B,1590,2722
3983,2723,1650,263803,A,2723,1650
3984,2724,839,263791,B,839,2724
3985,991,3218,265319,B,3218,991
3986,2725,1826,263793,A,2725,1826
3987,2406,3325,263804,A,2406,3325
3988,2260,1582,264258,B,1582,2260
3989,267,4085,263795,A,267,4085
3990,378,1156,263805,B,1156,378
3991,796,2007,266625,B,2007,796
3992,1935,638,263796,A,1935,638
3993,2726,4415,263806,B,4415,2726
3994,2576,2177,263797,B,2177,2576
3995,2727,2416,264259,A,2727,2416
3996,2728,3955,263798,A,2728,3955
3997,2038,1619,263807,B,1619,2038
3998,2729,3023,263799,B,3023,2729
3999,2730,2763,265321,B,2763,2730
4000,2731,2686,263800,A,2731,2686
4001,2456,1106,263808,B,1106,2456
4002,174,3744,263801,A,174,3744
4003,122,4243,264261,B,4243,122
4004,1761,2317,263802,B,2317,1761
4005,1187,2917,263809,B,2917,1187
4006,2732,3766,267710,B,3766,2732
4007,2733,1410,263810,A,2733,1410
4008,2734,2355,264265,B,2355,2734
4009,1580,1938,263811,A,1580,1938
4010,2735,4276,265322,A,2735,4276
4011,646,921,263812,A,646,921
4012,2736,2993,264269,A,2736,2993
4013,1821,199,263813,A,1821,199
4014,2737,3278,267403,A,2737,3278
4015,2738,2806,263815,A,2738,2806
4016,2739,885,264271,B,885,2739
4017,2740,95,263817,B,95,2740
4018,1202,1219,265324,A,1202,1219
4019,2741,1289,263819,A,2741,1289
4020,1124,3592,263841,B,3592,1124
4021,2742,3618,263820,B,3618,2742
4022,2743,1704,264273,B,1704,2743
4023,1021,1014,263822,A,1021,1014
4024,2483,317,263843,A,2483,317
4025,2027,234,263824,B,234,2027
4026,191,1716,267743,B,1716,191
4027,2744,848,263825,A,2744,848
4028,2287,480,263844,A,2287,480
4029,2745,2989,263826,B,2989,2745
4030,2746,3971,264274,B,3971,2746
4031,2747,1260,263827,A,2747,1260
4032,2208,1054,263845,A,2208,1054
4033,2397,1157,263828,B,1157,2397
4034,2748,4281,265325,A,2748,4281
4035,2749,3614,263829,B,3614,2749
4036,2750,2185,263846,A,2750,2185
4037,2751,2135,263830,A,2751,2135
4038,906,998,264276,A,906,998
4039,941,940,263831,A,941,940
4040,2528,4742,263848,B,4742,2528
4041,610,251,263832,A,610,251
4042,1979,3772,267407,A,1979,3772
4043,1834,4674,263833,B,4674,1834
4044,2752,3319,263849,A,2752,3319
4045,2753,1911,263834,A,2753,1911
4046,2357,4744,264278,B,4744,2357
4047,2754,2687,263835,B,2687,2754
4048,355,777,263850,B,777,355
4049,827,3458,263836,A,827,3458
4050,1579,3369,265327,B,3369,1579
4051,2755,3331,263837,B,3331,2755
4052,2756,33,263851,B,33,2756
4053,2757,4534,264281,B,4534,2757
4054,1193,4335,263852,A,1193,4335
4055,2120,3689,267711,B,3689,2120
4056,1402,873,263853,A,1402,873
4057,2758,1440,264293,A,2758,1440
4058,2228,1787,263854,A,2228,1787
4059,2759,247,265329,A,2759,247
4060,1871,2423,263855,A,1871,2423
4061,2421,1807,264297,A,2421,1807
4062,2760,4069,263856,A,2760,4069
4063,2373,792,267413,A,2373,792
4064,2691,3198,263857,B,3198,2691
4065,2659,2239,264298,B,2239,2659
4066,752,3122,263858,B,3122,752
4067,2761,153,265331,B,153,2761
4068,2762,571,263859,B,571,2762
4069,2763,3526,264301,A,2763,3526
4070,2764,3934,263860,A,2764,3934
4071,2765,3786,268462,A,2765,3786
4072,2766,1873,263862,B,1873,2766
4073,1855,549,264303,A,1855,549
4074,2767,789,263863,A,2767,789
4075,2768,544,265332,B,544,2768
4076,2769,4401,263865,B,4401,2769
4077,1431,3534,264305,A,1431,3534
4078,898,1764,263866,A,898,1764
4079,2065,284,267416,B,284,2065
4080,1732,4179,263867,A,1732,4179
4081,974,4482,264306,A,974,4482
4082,1027,2209,263869,B,2209,1027
4083,566,3620,265333,B,3620,566
4084,2770,3426,263870,A,2770,3426
4085,541,443,264307,A,541,443
4086,2771,713,263871,A,2771,713
4087,306,3568,267744,B,3568,306
4088,607,688,263873,A,607,688
4089,1913,1688,264308,A,1913,1688
4090,2772,4709,263874,B,4709,2772
4091,2773,282,265334,A,2773,282
4092,1451,2965,263875,A,1451,2965
4093,517,1546,264309,B,1546,517
4094,2774,3107,263877,A,2774,3107
4095,1937,4291,267420,B,4291,1937
4096,1770,944,263878,A,1770,944
4097,2775,3932,264311,A,2775,3932
4098,2776,1160,263879,B,1160,2776
4099,358,2017,265335,A,358,2017
4100,2407,4478,263881,A,2407,4478
4101,2777,1497,264313,B,1497,2777
4102,2778,191,263883,A,2778,191
4103,1100,2484,268555,B,2484,1100
4104,2779,4688,263885,A,2779,4688
4105,1259,962,264315,B,962,1259
4106,2261,442,263886,A,2261,442
4107,1904,2203,265336,A,1904,2203
4108,2780,2889,263887,A,2780,2889
4109,663,200,264317,A,663,200
4110,269,3474,263888,A,269,3474
4111,2781,1164,267423,A,2781,1164
4112,2782,832,263890,A,2782,832
4113,1869,2096,265337,A,1869,2096
4114,2783,1459,267745,B,1459,2783
4115,1839,1888,265338,B,1888,1839
4116,1022,667,267428,B,667,1022
4117,2784,148,265339,A,2784,148
4118,2785,2322,268463,B,2322,2785
4119,1197,4745,265340,B,4745,1197
4120,2705,583,267431,B,583,2705
4121,2786,2421,265341,A,2786,2421
4122,495,1301,267746,A,495,1301
4123,2485,3764,265342,A,2485,3764
4124,2787,4557,267435,A,2787,4557
4125,2619,2009,265343,B,2009,2619
4126,182,4499,268848,A,182,4499
4127,2788,458,265344,A,2788,458
4128,2365,3795,267437,B,3795,2365
4129,1630,15,265345,B,15,1630
4130,1476,19,267747,B,19,1476
4131,2401,4668,265347,B,4668,2401
4132,2789,204,267440,A,2789,204
4133,2790,67,265351,B,67,2790
4134,2791,1211,268464,B,1211,2791
4135,2000,4519,265352,B,4519,2000
4136,2792,447,267442,B,447,2792
4137,273,2058,265354,A,273,2058
4138,149,2062,267748,A,149,2062
4139,1144,3839,265356,B,3839,1144
4140,2793,3153,267450,A,2793,3153
4141,2794,1344,265357,A,2794,1344
4142,1860,3429,268556,A,1860,3429
4143,2795,4533,267453,B,4533,2795
4144,2796,3110,267749,A,2796,3110
4145,2797,4357,267454,B,4357,2797
4146,2798,4388,268465,B,4388,2798
4147,2799,1370,267455,A,2799,1370
4148,1426,22,267750,A,1426,22
4149,577,2168,267456,B,2168,577
4150,2800,2899,269418,A,2800,2899
4151,1730,530,267460,A,1730,530
4152,2801,868,267751,B,868,2801
4153,2802,2574,267462,B,2574,2802
4154,742,2195,268466,A,742,2195
4155,2803,3116,267464,A,2803,3116
4156,761,461,267752,B,461,761
4157,2238,570,267467,A,2238,570
4158,1521,705,268570,B,705,1521
4159,1039,985,267468,B,985,1039
4160,2804,2640,267753,B,2640,2804
4161,638,1575,267470,A,638,1575
4162,1431,2431,268467,B,2431,1431
4163,2245,4382,267472,B,4382,2245
4164,2805,3192,267754,B,3192,2805
4165,2806,3848,267476,A,2806,3848
4166,2807,1518,268849,A,2807,1518
4167,2491,3980,267478,B,3980,2491
4168,733,2311,267755,A,733,2311
4169,582,3248,267481,A,582,3248
4170,589,3177,268469,A,589,3177
4171,2808,3244,267756,B,3244,2808
4172,441,3543,268572,B,3543,441
4173,2809,1092,267757,B,1092,2809
4174,1512,1599,268471,B,1599,1512
4175,2403,4267,267758,B,4267,2403
4176,2810,1197,268971,A,2810,1197
4177,2811,4060,267759,A,2811,4060
4178,2812,4218,268472,A,2812,4218
4179,82,1183,267760,A,82,1183
4180,1488,3703,268575,A,1488,3703
4181,2813,963,267761,A,2813,963
4182,2814,1441,268473,B,1441,2814
4183,1724,3072,267762,A,1724,3072
4184,1567,1469,268850,A,1567,1469
4185,2164,2519,267763,A,2164,2519
4186,199,1606,268474,A,199,1606
4187,2815,1540,267764,A,2815,1540
4188,935,3078,268578,A,935,3078
4189,2048,2562,267765,A,2048,2562
4190,2816,3465,268475,A,2816,3465
4191,1949,509,267766,B,509,1949
4192,2817,3729,274032,B,3729,2817
4193,2787,2235,267767,A,2787,2235
4194,2052,3096,268476,A,2052,3096
4195,1078,4084,267768,B,4084,1078
4196,2402,1120,268581,A,2402,1120
4197,2266,362,267769,B,362,2266
4198,2818,1075,268477,B,1075,2818
4199,868,1204,267770,B,1204,868
4200,2327,309,268851,B,309,2327
4201,2819,3281,268478,A,2819,3281
4202,2402,1182,268582,B,1182,2402
4203,2820,1256,268479,B,1256,2820
4204,520,2276,268974,B,2276,520
4205,2798,1927,268480,B,1927,2798
4206,2293,1896,268583,B,1896,2293
4207,1516,1872,268481,B,1872,1516
4208,1621,362,268852,B,362,1621
4209,2821,2080,268482,B,2080,2821
4210,2822,4446,268584,A,2822,4446
4211,2823,4668,268483,B,4668,2823
4212,465,1074,269419,B,1074,465
4213,2824,3033,268484,B,3033,2824
4214,2825,249,268585,B,249,2825
4215,262,3823,268485,B,3823,262
4216,2826,3802,268853,A,2826,3802
4217,2827,2635,268486,A,2827,2635
4218,2828,843,268586,B,843,2828
4219,2784,114,268487,A,2784,114
4220,186,1913,268981,B,1913,186
4221,1137,4639,268488,B,4639,1137
4222,2829,1889,268588,A,2829,1889
4223,2694,1318,268489,A,2694,1318
4224,2830,559,268854,A,2830,559
4225,2831,3484,268490,B,3484,2831
4226,1073,3598,268589,A,1073,3598
4227,2832,2625,268491,B,2625,2832
4228,890,3088,274508,A,890,3088
4229,185,1566,268492,B,1566,185
4230,2833,3096,268595,A,2833,3096
4231,1514,3921,268493,A,1514,3921
4232,2834,1517,268855,A,2834,1517
4233,504,3200,268596,B,3200,504
4234,2702,4560,268984,A,2702,4560
4235,2835,1968,268599,B,1968,2835
4236,2280,4583,269420,A,2280,4583
4237,315,2085,268602,B,2085,315
4238,2836,3120,268988,A,2836,3120
4239,1703,4322,268604,A,1703,4322
4240,2837,371,274035,A,2837,371
4241,1052,2440,268605,B,2440,1052
4242,592,87,268989,A,592,87
4243,2615,4024,268606,A,2615,4024
4244,2838,3447,269421,A,2838,3447
4245,2839,1647,268608,B,1647,2839
4246,2840,1045,268991,B,1045,2840
4247,2674,2128,268609,B,2128,2674
4248,1287,3425,274988,B,3425,1287
4249,2841,3840,268611,B,3840,2841
4250,2842,480,268993,A,2842,480
4251,2843,3210,268617,B,3210,2843
4252,1530,4028,269422,B,4028,1530
4253,2404,1225,268621,A,2404,1225
4254,1168,2591,268996,B,2591,1168
4255,2428,4005,268623,A,2428,4005
4256,1421,630,274041,B,630,1421
4257,2844,1302,268624,A,2844,1302
4258,2845,3126,268998,B,3126,2845
4259,2846,654,268626,A,2846,654
4260,2847,634,274514,A,2847,634
4261,2002,2588,268628,B,2588,2002
4262,2848,724,269000,B,724,2848
4263,1532,3515,274043,B,3515,1532
4264,2849,2087,269002,A,2849,2087
4265,2850,3962,274888,A,2850,3962
4266,2851,2155,269005,B,2155,2851
4267,2852,1950,274045,A,2852,1950
4268,472,1983,269009,B,1983,472
4269,2853,3835,274517,A,2853,3835
4270,45,4497,269011,B,4497,45
4271,1968,1823,274048,A,1968,1823
4272,2854,1000,269013,A,2854,1000
4273,2603,2506,280540,A,2603,2506
4274,2855,99,269016,A,2855,99
4275,2856,1723,274052,A,2856,1723
4276,2857,1891,269021,A,2857,1891
4277,2858,1943,274521,B,1943,2858
4278,2859,595,269023,A,2859,595
4279,2860,4485,274054,A,2860,4485
4280,2861,3734,269024,A,2861,3734
4281,1925,4586,274889,B,4586,1925
4282,2037,865,269027,B,865,2037
4283,2862,3353,274056,A,2862,3353
4284,2799,2700,269029,B,2700,2799
4285,2863,1015,274523,A,2863,1015
4286,2864,3364,274058,A,2864,3364
4287,2406,982,274989,A,2406,982
4288,1257,3095,274061,A,1257,3095
4289,2865,4227,274527,B,4227,2865
4290,365,2802,274064,B,2802,365
4291,1902,3759,274890,A,1902,3759
4292,2866,1114,274065,A,2866,1114
4293,1081,3429,274532,A,1081,3429
4294,1426,2228,274066,A,1426,2228
4295,2153,2024,283776,B,2024,2153
4296,2740,3714,274068,B,3714,2740
4297,614,2838,274540,A,614,2838
4298,2819,4094,274069,A,2819,4094
4299,595,3265,274891,A,595,3265
4300,1277,3460,274071,B,3460,1277
4301,283,1035,274544,A,283,1035
4302,670,3747,274072,B,3747,670
4303,663,3216,274991,A,663,3216
4304,2867,2104,274074,A,2867,2104
4305,1192,2582,274546,A,1192,2582
4306,1584,3706,274075,B,3706,1584
4307,2108,368,274892,B,368,2108
4308,2160,2613,274076,B,2613,2160
4309,2868,4776,274558,A,2868,4776
4310,1814,880,274077,B,880,1814
4311,999,1377,280541,B,1377,999
4312,1086,690,274078,A,1086,690
4313,2869,1567,274564,B,1567,2869
4314,2870,1972,274079,B,1972,2870
4315,2136,343,274893,B,343,2136
4316,1249,4777,274080,B,4777,1249
4317,2871,2609,274569,B,2609,2871
4318,2872,2701,274993,B,2701,2872
4319,1529,66,274573,B,66,1529
4320,859,1298,274894,B,1298,859
4321,807,2964,274577,B,2964,807
4322,1458,1459,285723,B,1459,1458
4323,154,4481,274588,B,4481,154
4324,38,2716,274895,A,38,2716
4325,2412,4356,274592,B,4356,2412
4326,2873,3612,274995,A,2873,3612
4327,223,1950,274597,A,223,1950
4328,2874,1472,274896,A,2874,1472
4329,2875,3987,274609,B,3987,2875
4330,2876,1925,280542,A,2876,1925
4331,1969,3917,274615,B,3917,1969
4332,2877,1212,274897,B,1212,2877
4333,1992,2269,274616,B,2269,1992
4334,1027,4179,274996,B,4179,1027
4335,2878,3483,274621,A,2878,3483
4336,2879,1733,274898,A,2879,1733
4337,2880,4481,274626,A,2880,4481
4338,2881,2391,283777,B,2391,2881
4339,2273,4204,274630,B,4204,2273
4340,2877,3615,274899,A,2877,3615
4341,2393,676,274634,A,2393,676
4342,2882,1815,274998,B,1815,2882
4343,778,3547,274640,B,3547,778
4344,721,2092,274900,A,721,2092
4345,762,2088,274645,A,762,2088
4346,1351,522,280543,B,522,1351
4347,2883,4148,274647,A,2883,4148
4348,1250,1681,274901,A,1250,1681
4349,2884,1037,274652,B,1037,2884
4350,2019,365,274999,A,2019,365
4351,2885,1637,274654,B,1637,2885
4352,2738,4226,274902,A,2738,4226
4353,2886,4156,287624,A,2886,4156
4354,2082,4324,274903,B,4324,2082
4355,2887,3929,275000,B,3929,2887
4356,1249,246,274904,A,1249,246
4357,2888,2447,280544,A,2888,2447
4358,1804,4621,274905,A,1804,4621
4359,2765,1771,275001,A,2765,1771
4360,2889,883,274906,A,2889,883
4361,2890,2481,283778,A,2890,2481
4362,2891,4688,274907,B,4688,2891
4363,2892,359,275002,A,2892,359
4364,979,3929,274908,A,979,3929
4365,1691,3896,280545,A,1691,3896
4366,1526,3903,274909,A,1526,3903
4367,2893,984,275003,A,2893,984
4368,20,993,274910,A,20,993
4369,291,273,285724,A,291,273
4370,2894,4508,274911,B,4508,2894
4371,2895,639,275005,A,2895,639
4372,2896,449,274912,B,449,2896
4373,2897,4606,280546,B,4606,2897
4374,2898,1420,274913,A,2898,1420
4375,1900,1207,275006,A,1900,1207
4376,868,4032,274914,A,868,4032
4377,2899,4701,283779,B,4701,2899
4378,2900,620,274915,B,620,2900
4379,2901,1726,275007,A,2901,1726
4380,2902,1328,274916,A,2902,1328
4381,667,1975,280547,A,667,1975
4382,2784,1194,274917,A,2784,1194
4383,2903,3642,275009,B,3642,2903
4384,1157,1797,274918,A,1157,1797
4385,1096,3053,287430,A,1096,3053
4386,1162,4657,274919,B,4657,1162
4387,2715,377,275010,A,2715,377
4388,2904,1470,274920,B,1470,2904
4389,2905,1872,280548,A,2905,1872
4390,2906,1492,274921,A,2906,1492
4391,2907,1024,275012,A,2907,1024
4392,1109,3142,274922,A,1109,3142
4393,2530,628,283780,B,628,2530
4394,2908,1555,274923,A,2908,1555
4395,2909,1532,275013,B,1532,2909
4396,2910,4643,274924,A,2910,4643
4397,481,2666,280549,A,481,2666
4398,2911,3802,274925,A,2911,3802
4399,560,159,275014,A,560,159
4400,1948,3064,274926,A,1948,3064
4401,2463,3196,288054,B,3196,2463
4402,929,179,274927,B,179,929
4403,2897,4441,275016,B,4441,2897
4404,2912,1843,274928,B,1843,2912
4405,2446,1942,280550,B,1942,2446
4406,1902,4594,274929,A,1902,4594
4407,1676,737,275017,A,1676,737
4408,1716,4535,274930,A,1716,4535
4409,889,4280,283781,A,889,4280
4410,2790,2021,274931,A,2790,2021
4411,2913,250,275018,A,2913,250
4412,689,3388,274932,A,689,3388
4413,2914,472,280551,A,2914,472
4414,1584,2818,274933,A,1584,2818
4415,2915,3022,275019,B,3022,2915
4416,2916,1221,274934,B,1221,2916
4417,2140,3938,287431,B,3938,2140
4418,2549,3881,274935,B,3881,2549
4419,2154,1874,275020,B,1874,2154
4420,358,1089,274936,B,1089,358
4421,2707,3191,280552,B,3191,2707
4422,2302,3564,274937,B,3564,2302
4423,2917,804,275021,A,2917,804
4424,2918,3251,274938,A,2918,3251
4425,2919,2002,283782,B,2002,2919
4426,2503,1903,274939,A,2503,1903
4427,2920,1089,275022,B,1089,2920
4428,1592,1836,274940,B,1836,1592
4429,2411,2192,280553,B,2192,2411
4430,988,1444,274941,B,1444,988
4431,2921,4156,275023,B,4156,2921
4432,2922,2787,274942,A,2922,2787
4433,2923,1175,287625,B,1175,2923
4434,1292,3279,274943,A,1292,3279
4435,2924,213,275024,A,2924,213
4436,2278,515,274944,A,2278,515
4437,1837,3474,280554,A,1837,3474
4438,2925,1733,274945,A,2925,1733
4439,1407,4531,275025,B,4531,1407
4440,391,2075,274946,B,2075,391
4441,2926,3081,283783,A,2926,3081
4442,2927,3538,274947,B,3538,2927
4443,2928,3143,275026,B,3143,2928
4444,2929,2053,280555,B,2053,2929
4445,1925,1662,275027,A,1925,1662
4446,2117,786,287432,A,2117,786
4447,1273,323,275028,B,323,1273
4448,831,2685,280556,B,2685,831
4449,2252,1231,275029,A,2252,1231
4450,2930,37,283784,B,37,2930
4451,1606,4079,275030,A,1606,4079
4452,2931,2184,280557,A,2931,2184
4453,2932,622,275031,A,2932,622
4454,2933,4429,288133,A,2933,4429
4455,2934,3154,275032,A,2934,3154
4456,2935,176,280559,A,2935,176
4457,1325,1664,275033,A,1325,1664
4458,1581,198,283785,B,198,1581
4459,2050,2412,275034,A,2050,2412
4460,1256,3228,280561,A,1256,3228
4461,578,3975,275035,B,3975,578
4462,2936,2786,287433,B,2786,2936
4463,2937,1049,275036,A,2937,1049
4464,2938,652,280563,A,2938,652
4465,1569,1967,275037,A,1569,1967
4466,2939,1085,283786,B,1085,2939
4467,1018,4697,275038,A,1018,4697
4468,547,3552,280564,B,3552,547
4469,1736,3032,275039,B,3032,1736
4470,2940,2366,287626,A,2940,2366
4471,82,163,275040,A,82,163
4472,2941,4124,280566,A,2941,4124
4473,927,2952,275041,B,2952,927
4474,2942,2397,283787,A,2942,2397
4475,162,4660,275042,A,162,4660
4476,2779,3575,280568,A,2779,3575
4477,562,1212,275043,B,1212,562
4478,2943,2620,287434,A,2943,2620
4479,2313,4472,275044,B,4472,2313
4480,1562,2445,280570,B,2445,1562
4481,19,1506,275045,B,1506,19
4482,2798,2759,283788,B,2759,2798
4483,2734,2318,275046,B,2318,2734
4484,2944,4716,280571,B,4716,2944
4485,818,3057,275047,A,818,3057
4486,707,3967,288055,B,3967,707
4487,2945,2775,275048,A,2945,2775
4488,2946,2543,280572,A,2946,2543
4489,2947,3611,275049,A,2947,3611
4490,1107,4615,283789,B,4615,1107
4491,2948,4719,275050,A,2948,4719
4492,1250,1359,280574,B,1359,1250
4493,666,624,275051,A,666,624
4494,2949,1108,287435,B,1108,2949
4495,2252,4343,275052,A,2252,4343
4496,2950,3861,280575,B,3861,2950
4497,1263,636,275053,A,1263,636
4498,2951,91,283790,A,2951,91
4499,2952,819,275054,B,819,2952
4500,2953,3862,280576,B,3862,2953
4501,95,2911,275055,B,2911,95
4502,2954,1734,287627,B,1734,2954
4503,1009,665,283791,B,665,1009
4504,1066,1072,287436,A,1066,1072
4505,1746,874,283792,B,874,1746
4506,1193,1209,289996,B,1209,1193
4507,2706,4792,283793,A,2706,4792
4508,2092,1042,287437,B,1042,2092
